,Folder,File,Settings,Toolchain,Message,Runtime (ns),Peak memory consumption (bytes),Overall iterations,NumberOfCodeBlocks,SizeOfPredicatesFP,SizeOfPredicatesBP,Conjuncts in SSA,Conjuncts in UnsatCore,ICC %
,systemc,token_ring.13_true-unreach-call_false-termination.cil.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30000925220.0,1721811816,-,-,-,-,-,-,-
,systemc,token_ring.13_true-unreach-call_false-termination.cil.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30000644292.0,1.81452988E+9,-,-,-,-,-,-,-
,systemc,token_ring.13_true-unreach-call_false-termination.cil.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30010060803.0,1282902912,-,-,-,-,-,-,-
,systemc,token_ring.13_true-unreach-call_false-termination.cil.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],30000126994.0,2362823368,19,0,7197,0,45381,69,-
,systemc,token_ring.13_true-unreach-call_false-termination.cil.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],30000072455.0,5.7179528E+8,20,0,10366,0,49019,79,-
,systemc,token_ring.13_true-unreach-call_false-termination.cil.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],30105259093.0,565650064,1,0,1831,0,2134,3,-
,systemc,token_ring.13_true-unreach-call_false-termination.cil.c,SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],30034000889.0,796968024,1,0,3633,0,2129,3,-
,systemc,token_ring.14_false-unreach-call_false-termination.cil.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],29999732205.0,31232744,17,0,-,-,-,-,-
,systemc,token_ring.14_false-unreach-call_false-termination.cil.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],29999367449.0,1.80275216E+9,-,-,-,-,-,-,-
,systemc,token_ring.14_false-unreach-call_false-termination.cil.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30000719724.0,1900952248,-,-,-,-,-,-,-
,systemc,token_ring.14_false-unreach-call_false-termination.cil.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30000747704.0,1993092712,-,-,-,-,-,-,-
,systemc,token_ring.14_false-unreach-call_false-termination.cil.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],29999847580.0,2.08310544E+9,-,-,-,-,-,-,-
,systemc,token_ring.14_false-unreach-call_false-termination.cil.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30014011327.0,1918013104,-,-,-,-,-,-,-
,systemc,token_ring.14_false-unreach-call_false-termination.cil.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],29999821678.0,3.25701164E+9,19,0,6128,0,40199,75,-
,systemc,token_ring.14_false-unreach-call_false-termination.cil.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],29999882532.0,1574397984,18,0,7668,0,39982,66,-
,systemc,token_ring.14_false-unreach-call_false-termination.cil.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30074293203.0,829798848,-,-,-,-,-,-,-
,systemc,token_ring.14_false-unreach-call_false-termination.cil.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],30056857458.0,468769072,1,0,3683,0,2003,3,-
,systemc,token_ring.15_false-unreach-call_false-termination.cil.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],30000523373.0,357596216,17,0,-,-,-,-,-
,systemc,token_ring.15_false-unreach-call_false-termination.cil.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30000356913.0,1.37823544E+9,-,-,-,-,-,-,-
,systemc,token_ring.15_false-unreach-call_false-termination.cil.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30001022644.0,1493137648,-,-,-,-,-,-,-
,systemc,token_ring.15_false-unreach-call_false-termination.cil.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30000602498.0,1612965936,-,-,-,-,-,-,-
,systemc,token_ring.15_false-unreach-call_false-termination.cil.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30001100892.0,1732840992,-,-,-,-,-,-,-
,systemc,token_ring.15_false-unreach-call_false-termination.cil.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30075681119.0,1.83977472E+9,-,-,-,-,-,-,-
,systemc,token_ring.15_false-unreach-call_false-termination.cil.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30890941046.0,2385172344,-,-,-,-,-,-,-
,systemc,token_ring.15_false-unreach-call_false-termination.cil.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],30326579231.0,2786901032,17,0,7314,0,37178,75,-
,systemc,token_ring.15_false-unreach-call_false-termination.cil.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30000457577.0,807037304,-,-,-,-,-,-,-
,systemc,token_ring.15_false-unreach-call_false-termination.cil.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],30001076009.0,658495792,1,0,3474,0,2126,3,-
,systemc,toy1_false-unreach-call_false-termination.cil.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30006274696.0,510008088,-,-,-,-,-,-,-
,systemc,toy1_false-unreach-call_false-termination.cil.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30146391674.0,284335648,-,-,-,-,-,-,-
,systemc,toy1_false-unreach-call_false-termination.cil.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30120524570.0,623789864,-,-,-,-,-,-,-
,systemc,toy1_false-unreach-call_false-termination.cil.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 13)],30314019556.0,321816784,56,0,4140,0,44714,278,0.9401197604790419
,systemc,toy1_false-unreach-call_false-termination.cil.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30305025271.0,200862216,-,-,-,-,-,-,-
,systemc,toy1_false-unreach-call_false-termination.cil.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30011684897.0,415235264,-,-,-,-,-,-,-
,systemc,toy1_false-unreach-call_false-termination.cil.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,14713546950.0,780912456,36,0,6364,0,31235,171,-
,systemc,toy1_false-unreach-call_false-termination.cil.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 13)],30150191903.0,2724200512,28,0,6695,0,24539,120,-
,systemc,toy1_false-unreach-call_false-termination.cil.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 13)],30017773154.0,962938648,5,0,7937,0,3069,29,-
,systemc,toy1_false-unreach-call_false-termination.cil.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30002472871.0,568271208,-,-,-,-,-,-,-
,systemc,toy2_false-unreach-call_false-termination.cil.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30015737057.0,158203576,-,-,-,-,-,-,-
,systemc,toy2_false-unreach-call_false-termination.cil.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30107949363.0,1238567504,-,-,-,-,-,-,-
,systemc,toy2_false-unreach-call_false-termination.cil.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30010065318.0,1.3623092E+9,-,-,-,-,-,-,-
,systemc,toy2_false-unreach-call_false-termination.cil.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30150523768.0,1288887552,-,-,-,-,-,-,-
,systemc,toy2_false-unreach-call_false-termination.cil.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30152144571.0,1422293936,-,-,-,-,-,-,-
,systemc,toy2_false-unreach-call_false-termination.cil.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30010926397.0,1910090928,-,-,-,-,-,-,-
,systemc,toy2_false-unreach-call_false-termination.cil.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,22486728483.0,2553953208,33,0,5885,0,29614,132,-
,systemc,toy2_false-unreach-call_false-termination.cil.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,24384123681.0,622432072,40,0,9808,0,36524,169,-
,systemc,toy2_false-unreach-call_false-termination.cil.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 13)],30010909132.0,6.509364E+7,4,0,5918,0,2451,20,-
,systemc,toy2_false-unreach-call_false-termination.cil.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30012748452.0,243420912,-,-,-,-,-,-,-
,systemc,toy_true-unreach-call_false-termination.cil.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30002850281.0,1605331352,-,-,-,-,-,-,-
,systemc,toy_true-unreach-call_false-termination.cil.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30024876946.0,1018676432,-,-,-,-,-,-,-
,systemc,toy_true-unreach-call_false-termination.cil.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30166952246.0,219675896,-,-,-,-,-,-,-
,systemc,toy_true-unreach-call_false-termination.cil.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30003013542.0,2188576584,-,-,-,-,-,-,-
,systemc,toy_true-unreach-call_false-termination.cil.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 13)],30053511160.0,2116339888,49,0,3631,0,38115,245,0.9196787148594378
,systemc,toy_true-unreach-call_false-termination.cil.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30009518148.0,2096965496,-,-,-,-,-,-,-
,systemc,toy_true-unreach-call_false-termination.cil.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],28818290613.0,407120624,35,0,7410,0,32205,206,-
,systemc,toy_true-unreach-call_false-termination.cil.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 13)],30000207227.0,1.78860476E+9,29,0,6779,0,25019,124,-
,systemc,toy_true-unreach-call_false-termination.cil.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30001869539.0,1280393072,-,-,-,-,-,-,-
,systemc,toy_true-unreach-call_false-termination.cil.c,SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30000212618.0,1875700592,-,-,-,-,-,-,-
,systemc,transmitter.01_false-unreach-call_false-termination.cil.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,2105851006.0,6.8075312E+8,8,0,-,-,-,-,-
,systemc,transmitter.01_false-unreach-call_false-termination.cil.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],30106637932.0,1.12732328E+9,66,0,8907,0,29734,247,1.0
,systemc,transmitter.01_false-unreach-call_false-termination.cil.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,10425263865.0,1785475816,20,0,2272,0,7550,115,1.0
,systemc,transmitter.01_false-unreach-call_false-termination.cil.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,11324459392.0,2034348104,22,0,2548,0,8448,127,1.0
,systemc,transmitter.01_false-unreach-call_false-termination.cil.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,11244662085.0,1949043312,21,0,2430,0,7966,125,1.0
,systemc,transmitter.01_false-unreach-call_false-termination.cil.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],29999340099.0,616467152,-,-,-,-,-,-,-
,systemc,transmitter.01_false-unreach-call_false-termination.cil.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,1758282621.0,4.491744E+8,10,0,1039,0,3101,48,-
,systemc,transmitter.01_false-unreach-call_false-termination.cil.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,2763454356.0,665508208,12,0,1786,0,4046,68,-
,systemc,transmitter.01_false-unreach-call_false-termination.cil.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30033696230.0,1.16901308E+9,-,-,-,-,-,-,-
,systemc,transmitter.01_false-unreach-call_false-termination.cil.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30008436973.0,1061625392,-,-,-,-,-,-,-
,systemc,transmitter.02_false-unreach-call_false-termination.cil.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,17684216821.0,644927992,16,0,-,-,-,-,-
,systemc,transmitter.02_false-unreach-call_false-termination.cil.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],30310438781.0,209782992,49,0,6783,0,29572,222,1.0
,systemc,transmitter.02_false-unreach-call_false-termination.cil.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],30091407806.0,1880796608,89,0,11496,0,56594,342,1.0
,systemc,transmitter.02_false-unreach-call_false-termination.cil.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],30063906430.0,8.0201544E+8,77,0,9906,0,48610,300,1.0
,systemc,transmitter.02_false-unreach-call_false-termination.cil.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],30031890712.0,212705384,62,0,7991,0,38212,268,1.0
,systemc,transmitter.02_false-unreach-call_false-termination.cil.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30001233955.0,2460180528,-,-,-,-,-,-,-
,systemc,transmitter.02_false-unreach-call_false-termination.cil.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,6214851044.0,152387592,21,0,3274,0,11481,116,-
,systemc,transmitter.02_false-unreach-call_false-termination.cil.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,7006993141.0,7.707888E+7,19,0,3961,0,10061,110,-
,systemc,transmitter.02_false-unreach-call_false-termination.cil.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],30000942641.0,9.062536E+8,2,0,1123,0,937,13,-
,systemc,transmitter.02_false-unreach-call_false-termination.cil.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30013848026.0,797152232,-,-,-,-,-,-,-
,systemc,transmitter.03_false-unreach-call_false-termination.cil.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,29518124272.0,605320448,21,0,-,-,-,-,-
,systemc,transmitter.03_false-unreach-call_false-termination.cil.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],31307930244.0,2470352856,40,0,5403,0,29752,236,1.0
,systemc,transmitter.03_false-unreach-call_false-termination.cil.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30002623411.0,2197568664,-,-,-,-,-,-,-
,systemc,transmitter.03_false-unreach-call_false-termination.cil.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],30003265658.0,127987192,44,0,5818,0,32056,276,1.0
,systemc,transmitter.03_false-unreach-call_false-termination.cil.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],29999865388.0,2481145688,-,-,-,-,-,-,-
,systemc,transmitter.03_false-unreach-call_false-termination.cil.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.codecheck: SMTLIBException: generated interpolants did not pass sanity check: de.uni_freiburg.informatik.ultimate.smtinterpol.smtlib2.SMTInterpol.getInterpolants(SMTInterpol.java:1294)],30096954620.0,2.69006184E+9,-,-,-,-,-,-,-
,systemc,transmitter.03_false-unreach-call_false-termination.cil.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,14129292141.0,766143896,29,0,5894,0,21837,172,-
,systemc,transmitter.03_false-unreach-call_false-termination.cil.c,SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,22006675680.0,1863916184,28,0,6935,0,22368,145,-
,systemc,transmitter.03_false-unreach-call_false-termination.cil.c,SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],30000790701.0,862529536,2,0,1456,0,1199,13,-
,systemc,transmitter.03_false-unreach-call_false-termination.cil.c,SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30216953206.0,1023154848,-,-,-,-,-,-,-
,systemc,transmitter.04_false-unreach-call_false-termination.cil.c,Automizer-SMTInterpol.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30001902197.0,2212583832,-,-,-,-,-,-,-
,systemc,transmitter.04_false-unreach-call_false-termination.cil.c,Kojak-SP-IC-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],30181072717.0,2286190848,47,0,6386,0,44742,260,1.0
,systemc,transmitter.04_false-unreach-call_false-termination.cil.c,Kojak-SP-IC.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],30068815726.0,2268618448,41,0,5603,0,38694,240,1.0
,systemc,transmitter.04_false-unreach-call_false-termination.cil.c,Kojak-SP-LV.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],30091795485.0,132721856,46,0,6604,0,44173,291,1.0
,systemc,transmitter.04_false-unreach-call_false-termination.cil.c,Kojak-SP.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30006835343.0,133702496,-,-,-,-,-,-,-
,systemc,transmitter.04_false-unreach-call_false-termination.cil.c,Kojak-TreeInterpolation-nBE.epf,CodeCheckNoBE-C.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],30001100117.0,2.20721784E+9,-,-,-,-,-,-,-
,systemc,transmitter.04_false-unreach-call_false-termination.cil.c,SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,24212442596.0,1853354688,33,0,7722,0,30716,185,-
