,File,Settings,Toolchain,Result,Overall time,Overall iterations,Automata difference,Dead end removal time,Minimization time,Time for computing Hoare annotation,BasicInterpolantAutomatonTime,BiggestAbstraction,EdgeCheckerBenchmarkData_SDtfs,EdgeCheckerBenchmarkData_SDslu,EdgeCheckerBenchmarkData_SDs,EdgeCheckerBenchmarkData_lazy,EdgeCheckerBenchmarkData_Sat,EdgeCheckerBenchmarkData_Unsat,EdgeCheckerBenchmarkData_Unknown,EdgeCheckerBenchmarkData_NotChecked,EdgeCheckerBenchmarkData_EdgeCheckerTime,States removed by minization,TraceCheckerBenchmark_SsaConstructionTime,TraceCheckerBenchmark_SatisfiabilityAnalysisTime,TraceCheckerBenchmark_InterpolantComputationTime,TraceCheckerBenchmark_NumberOfCodeBlocks,TraceCheckerBenchmark_NumberOfCodeBlocksAsserted,TraceCheckerBenchmark_NumberOfCheckSat,TraceCheckerBenchmark_SizeOfPredicatesFP,TraceCheckerBenchmark_SizeOfPredicatesBP,TraceCheckerBenchmark_NumberOfQuantifiedPredicates,TraceCheckerBenchmark_Conjuncts in SSA,TraceCheckerBenchmark_Conjuncts in UnsatCore,InterpolantCoveringCapability
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_clnt_3_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,11332542374,39,6812326052,0,461272148,0,28661584,size=2817occurred in iteration=30,6226,7115,4428,0,6950,1411,0,0,5183368734,7711,578579043,2781992387,558323131,8292,8292,39,0,15472,[I@b4daad1,24341,149,30938/31504
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_clnt_3_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,37466144189,9,1030304867,0,42132768,0,35762581744,size=1273occurred in iteration=8,1959,2320,2857,0,1454,414,0,0,804480253,676,102681299,289227580,221123437,1045,1045,9,1779,1693,[I@6746d181,3231,30,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_clnt_3_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,4789647916,21,2878442100,0,247473615,0,13516889,size=4414occurred in iteration=18,4164,2490,4944,0,2932,507,0,0,2191216951,2504,289590206,930899272,380259335,3566,3566,21,6099,0,[I@18098523,9191,81,12142/12494
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_clnt_4_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,2026989625,14,1371405978,0,32569852,0,6978159,size=540occurred in iteration=13,2180,1110,1628,0,1391,325,0,0,1077711657,662,143379070,324121435,79661474,942,942,14,0,1900,[I@32507540,2950,56,615/733
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_clnt_4_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,9233860994,6,581585988,0,17151126,0,8293590940,size=723occurred in iteration=5,1317,1493,2170,0,837,244,0,0,454164170,541,59464467,112568357,118433005,416,416,6,822,746,[I@4041d68e,979,20,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_clnt_4_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,903609306,8,571406862,0,12679917,0,3519320,size=488occurred in iteration=7,1317,511,1199,0,669,140,0,0,454060984,124,73534805,127500050,62983364,523,523,8,989,0,[I@226d2597,1329,28,397/485
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_clnt_4_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,9754821358,37,5496754613,0,254665190,0,29807399,size=2248occurred in iteration=25,5092,4562,3511,0,4764,962,0,0,4280282280,5066,531292038,2892530508,464156550,8416,8416,37,0,11081,[I@1903c929,23582,149,33108/33354
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_clnt_4_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,41033415520,9,1079671231,0,36589395,0,39313278292,size=1223occurred in iteration=8,1782,1608,2962,0,1265,310,0,0,854395294,453,93713958,292273921,202635432,1086,1086,9,1892,1804,[I@5a64a11f,3194,27,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_clnt_4_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,3487841436,18,2108144807,0,94443289,0,10363966,size=1432occurred in iteration=17,3296,1365,3955,0,2347,422,0,0,1663700701,901,231635674,774118007,235857229,2782,2782,18,4702,0,[I@478baf93,7559,66,8252/8584
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_10_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,402488263,3,278309654,0,3110607,0,1096863,size=160occurred in iteration=2,338,227,93,0,199,68,0,0,218307366,8,26897809,39542080,6223655,60,60,3,0,58,[I@2bbeee29,253,5,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_10_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,659533322,3,345754153,0,2031713,0,215453682,size=181occurred in iteration=2,349,330,175,0,365,110,0,0,275499943,19,21819103,33347271,13500969,60,60,3,58,58,[I@405dc2f,253,5,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_10_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,395840176,4,288210264,0,3220875,0,1223389,size=179occurred in iteration=3,526,279,166,0,327,103,0,0,225876884,31,26443192,41389981,8353935,80,80,4,85,0,[I@1cba93b9,386,7,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_11_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,2628341608,21,1744884337,0,84740081,0,9571123,size=1388occurred in iteration=20,4404,2273,3267,0,2253,453,0,0,1332721947,1798,175299178,399710158,110574552,1967,1967,21,0,3283,[I@1d38656b,4371,61,1805/1910
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_11_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,34808958000,12,1494575738,0,43848793,0,32683340753,size=1178occurred in iteration=10,2680,2867,3808,0,2076,569,0,0,1120833963,1552,102880700,220389940,245232548,1074,1074,12,2051,1931,[I@12f7c2fa,2652,37,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_11_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,2822755181,16,1837858915,0,62374256,0,9567018,size=1160occurred in iteration=15,3276,1734,3104,0,1819,422,0,0,1417200148,1383,192608738,423402896,153483464,1325,1325,16,2127,0,[I@618a62c9,3055,43,1106/1211
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_13_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,1947015102,15,1417420698,0,43697787,0,6310221,size=779occurred in iteration=14,2992,1696,1639,0,1930,419,0,0,1102022655,1001,125500295,226925402,67712187,878,878,15,0,1658,[I@445bac26,2471,45,378/380
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_13_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,8338024774,9,1283318023,0,17057136,0,6612317643,size=374occurred in iteration=7,1701,2136,1770,0,1789,505,0,0,966142632,565,80682311,136881352,155658934,523,523,9,726,754,[I@5e8315d9,1412,23,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_13_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,1777310390,12,1286469342,0,22091511,0,5659963,size=403occurred in iteration=11,2067,1033,1093,0,1357,353,0,0,1003656993,187,112938980,203570280,81195392,673,673,12,909,0,[I@700f8a08,1933,29,299/301
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_14_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,1599794012,14,1083928568,0,39686634,0,6648926,size=787occurred in iteration=11,2530,1832,924,0,1153,297,0,0,839185647,698,127058176,224492110,55610244,436,436,14,0,842,[I@c2f4cb2,1974,46,85/85
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_14_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,4833688866,10,993607845,0,23902778,0,3425816528,size=910occurred in iteration=9,1979,2032,970,0,1186,377,0,0,750383515,475,79249347,152356995,117232272,342,342,10,608,644,[I@7554405d,1390,30,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_14_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,1586378820,12,1095409763,0,37784073,0,6247689,size=740occurred in iteration=10,2144,1548,881,0,984,192,0,0,839412922,567,119929096,197707748,74695553,394,394,12,666,0,[I@6e4dd5d8,1729,36,69/69
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_1_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,655229278,5,438910936,0,10265203,0,1828938,size=452occurred in iteration=4,882,374,282,0,355,141,0,0,340570362,32,45006307,90059950,13601650,440,440,5,0,549,[I@3812907b,746,17,179/179
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_1_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,3162616580,3,122283638,0,5428121,0,2872200706,size=344occurred in iteration=2,696,416,587,0,140,25,0,0,92765331,9,27957448,55420247,33965087,249,249,3,244,244,[I@4acb97ff,340,5,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_1_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,541565009,5,331864498,0,7861501,0,1825363,size=352occurred in iteration=4,887,201,460,0,459,67,0,0,262330642,39,42479637,85255251,23272468,379,379,5,621,0,[I@7c680cb5,682,11,132/132
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_1a_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,402562062,8,259301470,0,6423115,0,3342105,size=130occurred in iteration=7,471,132,342,0,299,53,0,0,193545204,32,15189093,55203159,53696902,287,287,8,0,567,[I@23b40097,574,24,277/313
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_1a_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,4059703482,6,285238476,0,5665364,0,3645565124,size=233occurred in iteration=4,526,383,838,0,474,95,0,0,214874612,50,9559619,38152896,68754109,245,245,6,499,431,[I@7e92cbd0,470,18,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_1a_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,329665173,7,227222034,0,5378906,0,2535199,size=183occurred in iteration=5,692,367,1093,0,411,64,0,0,182425868,10,11498536,37968264,38400643,218,218,7,494,0,[I@5783059b,454,24,194/243
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_1b_true-unreach-call_false-termination.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,150616438,6,86810601,0,2505141,0,2090725,size=46occurred in iteration=5,156,47,97,0,123,17,0,0,63992616,13,6493643,22581104,24439858,104,104,6,0,211,[I@5ae52fff,254,18,58/62
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_1b_true-unreach-call_false-termination.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,827295523,4,117052510,0,2006276,0,640460057,size=53occurred in iteration=2,145,125,165,0,181,32,0,0,86889381,8,4498865,18427405,40469528,80,80,4,134,128,[I@7cb23cf7,185,12,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_1b_true-unreach-call_false-termination.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,171172200,5,108885747,0,2223283,0,2198747,size=42occurred in iteration=3,159,64,134,0,154,20,0,0,87063796,6,6054279,20720737,25563328,80,80,5,147,0,[I@19c0bc16,195,16,43/50
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_2_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,583318304,5,384087382,0,8565810,0,2386016,size=450occurred in iteration=4,877,374,280,0,350,139,0,0,298313245,32,36539867,87564482,16486643,435,435,5,0,543,[I@131a7ee2,758,17,179/179
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_2_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,2997003546,3,102085563,0,5037342,0,2747069542,size=341occurred in iteration=2,697,422,591,0,128,20,0,0,75620423,9,23630077,49784869,23632589,246,246,3,240,240,[I@3080313a,350,5,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_2_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,763881756,5,461349834,0,8099145,0,3074331,size=350occurred in iteration=4,882,203,454,0,454,65,0,0,368899611,39,55731157,118385182,47982766,374,374,5,615,0,[I@301fefb6,726,11,132/132
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_2_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,17828584382,35,13782686107,0,895308981,0,29204200,size=10666occurred in iteration=34,11057,20683,14988,0,16921,3244,0,0,9714808931,50582,457736989,1668799867,858346785,8773,8773,35,0,20697,[I@3c7c558f,16009,180,25515/27596
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_2_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,34930859020,7,680308320,0,28981783,0,33733347149,size=1286occurred in iteration=6,2000,1805,3395,0,908,259,0,0,519462052,194,67072438,203131733,203849324,877,877,7,1783,1619,[I@48e2896,1928,20,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_2_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,5474299725,21,3331424996,0,252368380,0,17678155,size=3712occurred in iteration=20,5861,3949,6519,0,3812,645,0,0,2465165407,8766,262519550,1071055078,472259629,6332,6332,21,10876,0,[I@6d53e4f,10971,75,32379/32891
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_6_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,43318429,1,0,0,0,0,0,size=115occurred in iteration=0,null,null,null,null,null,null,null,null,null,0,6765852,13070090,0,4,4,1,0,0,[I@b2ae69,0,0,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_6_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,34430444,1,0,0,0,0,0,size=115occurred in iteration=0,null,null,null,null,null,null,null,null,null,0,6344244,7292021,0,4,4,1,0,0,[I@52d86fda,0,0,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_6_false-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,UNSAFE,34124256,1,0,0,0,0,0,size=115occurred in iteration=0,null,null,null,null,null,null,null,null,null,0,5972527,7049068,0,4,4,1,0,0,[I@7f977bb3,0,0,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_6_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,29680863700,32,8479974297,0,900677906,0,31968617,size=12670occurred in iteration=29,9190,7861,10529,0,5953,1376,0,0,6155237253,23952,391213802,2179921944,17553110038,9941,9941,32,0,49874,[I@110a9230,18838,171,41344/43435
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_6_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,8498623769,24,4386616485,0,685967164,0,21839375,size=8908occurred in iteration=23,7868,3999,20139,0,5221,820,0,0,3146743380,15294,340095379,1944845127,995187499,7649,7649,24,21770,0,[I@19edb80a,14390,107,45051/47465
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_7_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,28608941402,54,19212932107,0,3453147860,0,46880671,size=21722occurred in iteration=35,16982,25875,23456,0,20991,4680,0,0,12810455495,73649,714878059,3409220822,1438028537,15756,15756,54,0,33529,[I@45cda5d2,28035,268,67124/70814
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_7_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,42514958728,11,1294222117,0,49709891,0,40513346874,size=1067occurred in iteration=10,2272,1398,1688,0,1693,369,0,0,1002042437,931,101216192,249709233,286488768,1136,1136,11,2571,2211,[I@4d03960d,2723,32,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_7_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,12302719646,26,5994366527,0,3714880915,0,17816499,size=85032occurred in iteration=22,8346,5605,12677,0,4886,743,0,0,2919961332,45861,304535953,1241841779,689957602,5112,5112,26,13860,0,[I@4041a1cb,10106,106,13076/14626
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_8_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,22027316856,45,9423829568,0,2031085778,0,98497871,size=10531occurred in iteration=29,10302,11822,9392,0,6826,1825,0,0,6339758763,32632,990252642,7626634812,1391344444,33163,33163,45,0,42018,[I@14e53762,52163,269,422369/424079
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_8_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/FPandBP_2TrackAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,35684615110,6,456180099,0,15285456,0,34814266068,size=626occurred in iteration=5,1240,483,884,0,603,104,0,0,357546109,61,54234718,140123571,193829921,697,697,6,1972,1972,[I@267056fb,1597,21,0/0
,/home/matthias/ultimate/trunk/examples/svcomp/ssh-simplified/s3_srvr_8_true-unreach-call.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/ForwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,SAFE,6173760451,22,3244418856,0,385834282,0,22303071,size=10168occurred in iteration=21,6735,4015,9580,0,3265,601,0,0,2330986050,15774,290212934,1462131740,681986441,6543,6543,22,13768,0,[I@54970da5,11729,83,34385/35670
,/home/matthias/ultimate/trunk/examples/svcomp/systemc/bist_cell_true-unreach-call_false-termination.cil.c,/home/matthias/ultimate/trunk/examples/settings/automizer/2TracAutomatonEvaluation/BackwardPredicates_CanonicalAutomaton_SvcompReachPreciseMM.epf,/home/matthias/ultimate/trunk/examples/toolchains/AutomizerCInline.xml,TIMEOUT,28628979466,6,4426978911,0,2119322,0,3028561,size=26occurred in iteration=5,112,108,169,0,124,47,0,0,893271876,41,62670369,2325213208,3500120080,63,63,5,0,2147,[I@195e8c74,10673,93,15/25
