,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Peak memory consumption (bytes),Overall iterations,Overall time,Minimization time,Initial property automaton Locations,Initial property automaton Edges,Initial RCFG Locations,Initial RCFG Edges,Initial product Locations,Initial product Edges,Optimized Product Locations,Optimized Product Edges,Trivial modules,Deterministic modules,Nondeterministic modules,Remainer module,Avg Locs trivial modules,Avg Locs deterministic modules,Avg Locs nondeterministic modules
,LTL/rers2012/P14,Problem14_prop_046.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || G(B))) ,126789547510.0,7.47372544E+9,1.49439148E+9,25,120020050443,1348650152,3,6,548,670,1625,3932,852,3372,24,0,0,Nonterminating,5.041666666666667,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_047.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,115151663095.0,7449608192,9.3853476E+8,32,110727885536,5119669465,3,6,548,670,1625,3932,851,2495,31,0,0,Unknown,6.161290322580645,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_047.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],1016944885764.0,7469531136,5935339672,0,2228947,0,3,6,548,1696,1625,10088,1080,7284,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_047.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],1030104517754.0,7635730432,5817602752,0,1898032,0,3,6,548,1696,1625,10088,1080,7284,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_047.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,115080676891.0,7635730432,894229824,32,110741838488,4898781809,3,6,548,670,1625,3932,851,2495,31,0,0,Unknown,6.161290322580645,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_048.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],200942340863.0,7.15128832E+9,1061744784,30,194199851322,11594387719,7,20,548,670,3777,13085,2071,6799,29,0,0,-,6.862068965517241,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_048.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],624068507161.0,7635730432,6104016872,0,1905747,0,7,20,548,1696,3777,33605,2424,19008,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_048.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],619999269083.0,7635730432,5902186328,0,1919561,0,7,20,548,1696,3777,33605,2424,19008,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_048.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],206230522366.0,7635730432,980636176,30,199968591788,11785176586,7,20,548,670,3777,13085,2071,6799,29,0,0,-,6.862068965517241,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_049.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],70443921512.0,7421820928,1465864184,12,63715389695,5061202154,7,20,548,670,3777,13085,2071,6799,11,0,0,-,5.181818181818182,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_049.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],779036675836.0,7635730432,5350640984,0,1964216,0,7,20,548,1696,3777,33605,2424,19008,-,-,-,-,-,-,-
